Problem,Alpha,Beta,DepthCut,NodesProcessed,NumSols,NumberofGeneratedSolutions,PercentNearOptimal,SolCut,Time(ms),diversity,nodeType
bell5(50),0.010000,0.040000,0.000000,0,50,50,0.010000,0.200000,1967.609619,0.099455,DiversiTree
bell5(50),0.010000,0.040000,0.000000,0,50,50,0.010000,0.300000,2152.697510,0.092244,DiversiTree
bell5(50),0.010000,0.040000,0.000000,0,50,50,0.010000,0.400000,2422.207031,0.100462,DiversiTree
bell5(50),0.010000,0.040000,0.000000,0,50,50,0.010000,0.500000,1824.852295,0.104897,DiversiTree
bell5(50),0.010000,0.040000,0.000000,0,50,50,0.010000,0.600000,1681.125977,0.095646,DiversiTree
bell5(50),0.010000,0.040000,0.000000,0,50,50,0.010000,0.700000,1339.149048,0.092244,DiversiTree
bell5(50),0.010000,0.040000,0.000000,0,50,50,0.010000,0.800000,1267.922607,0.092244,DiversiTree
bell5(50),0.010000,0.040000,0.000000,0,50,50,0.010000,0.900000,1232.004395,0.092244,DiversiTree
bell5(50),0.010000,0.050000,0.000000,0,50,50,0.010000,0.000000,2755.686768,0.122993,DiversiTree
bell5(50),0.010000,0.050000,0.000000,0,50,50,0.010000,0.010000,2808.901367,0.122993,DiversiTree
bell5(50),0.010000,0.050000,0.000000,0,50,50,0.010000,0.020000,2851.563965,0.122993,DiversiTree
bell5(50),0.010000,0.050000,0.000000,0,50,50,0.010000,0.030000,3098.862793,0.122993,DiversiTree
bell5(50),0.010000,0.050000,0.000000,0,50,50,0.010000,0.040000,2946.373047,0.122993,DiversiTree
bell5(50),0.010000,0.050000,0.000000,0,50,50,0.010000,0.050000,2936.147461,0.122993,DiversiTree
bell5(50),0.010000,0.050000,0.000000,0,50,50,0.010000,0.060000,2878.580811,0.122993,DiversiTree
bell5(50),0.010000,0.050000,0.000000,0,50,50,0.010000,0.070000,2840.065430,0.122993,DiversiTree
bell5(50),0.010000,0.050000,0.000000,0,50,50,0.010000,0.080000,2815.911133,0.122993,DiversiTree
bell5(50),0.010000,0.050000,0.000000,0,50,50,0.010000,0.090000,2849.433350,0.122993,DiversiTree
bell5(50),0.010000,0.050000,0.000000,0,50,50,0.010000,0.100000,2819.038330,0.122993,DiversiTree
bell5(50),0.010000,0.050000,0.000000,0,50,50,0.010000,0.200000,1740.822266,0.094095,DiversiTree
bell5(50),0.010000,0.050000,0.000000,0,50,50,0.010000,0.300000,2387.719482,0.092544,DiversiTree
bell5(50),0.010000,0.050000,0.000000,0,50,50,0.010000,0.400000,2086.956299,0.095646,DiversiTree
bell5(50),0.010000,0.050000,0.000000,0,50,50,0.010000,0.500000,1682.211426,0.102503,DiversiTree
bell5(50),0.010000,0.050000,0.000000,0,50,50,0.010000,0.600000,1563.093018,0.092244,DiversiTree
bell5(50),0.010000,0.050000,0.000000,0,50,50,0.010000,0.700000,1302.218994,0.092244,DiversiTree
bell5(50),0.010000,0.050000,0.000000,0,50,50,0.010000,0.800000,1362.728638,0.092244,DiversiTree
bell5(50),0.010000,0.050000,0.000000,0,50,50,0.010000,0.900000,1219.387451,0.092244,DiversiTree
bell5(50),0.010000,0.060000,0.000000,0,50,50,0.010000,0.000000,1908.659546,0.110176,DiversiTree
bell5(50),0.010000,0.060000,0.000000,0,50,50,0.010000,0.010000,1853.252563,0.110176,DiversiTree
bell5(50),0.010000,0.060000,0.000000,0,50,50,0.010000,0.020000,1867.032715,0.110176,DiversiTree
bell5(50),0.010000,0.060000,0.000000,0,50,50,0.010000,0.030000,1839.002930,0.110176,DiversiTree
bell5(50),0.010000,0.060000,0.000000,0,50,50,0.010000,0.040000,1837.367188,0.110176,DiversiTree
bell5(50),0.010000,0.060000,0.000000,0,50,50,0.010000,0.050000,1932.644653,0.110176,DiversiTree
bell5(50),0.010000,0.060000,0.000000,0,50,50,0.010000,0.060000,1806.371338,0.110176,DiversiTree
bell5(50),0.010000,0.060000,0.000000,0,50,50,0.010000,0.070000,1790.171631,0.110176,DiversiTree
bell5(50),0.010000,0.060000,0.000000,0,50,50,0.010000,0.080000,1789.176514,0.110176,DiversiTree
bell5(50),0.010000,0.060000,0.000000,0,50,50,0.010000,0.090000,1788.848022,0.110176,DiversiTree
bell5(50),0.010000,0.060000,0.000000,0,50,50,0.010000,0.100000,1759.174438,0.110176,DiversiTree
bell5(50),0.010000,0.060000,0.000000,0,50,50,0.010000,0.200000,2064.509277,0.098965,DiversiTree
bell5(50),0.010000,0.060000,0.000000,0,50,50,0.010000,0.300000,2489.003906,0.097333,DiversiTree
bell5(50),0.010000,0.060000,0.000000,0,50,50,0.010000,0.400000,2035.659790,0.095646,DiversiTree
bell5(50),0.010000,0.060000,0.000000,0,50,50,0.010000,0.500000,1535.186401,0.095646,DiversiTree
bell5(50),0.010000,0.060000,0.000000,0,50,50,0.010000,0.600000,1543.266968,0.092244,DiversiTree
bell5(50),0.010000,0.060000,0.000000,0,50,50,0.010000,0.700000,1357.534546,0.092244,DiversiTree
bell5(50),0.010000,0.060000,0.000000,0,50,50,0.010000,0.800000,1262.982544,0.092244,DiversiTree
bell5(50),0.010000,0.060000,0.000000,0,50,50,0.010000,0.900000,1179.540283,0.092244,DiversiTree
bell5(50),0.010000,0.070000,0.000000,0,50,50,0.010000,0.000000,2463.533936,0.095836,DiversiTree
bell5(50),0.010000,0.070000,0.000000,0,50,50,0.010000,0.010000,2467.348389,0.095836,DiversiTree
bell5(50),0.010000,0.070000,0.000000,0,50,50,0.010000,0.020000,2573.319092,0.095836,DiversiTree
bell5(50),0.010000,0.070000,0.000000,0,50,50,0.010000,0.030000,2468.456299,0.095836,DiversiTree
bell5(50),0.010000,0.070000,0.000000,0,50,50,0.010000,0.040000,2489.312744,0.095836,DiversiTree
bell5(50),0.010000,0.070000,0.000000,0,50,50,0.010000,0.050000,2542.159668,0.095836,DiversiTree
bell5(50),0.010000,0.070000,0.000000,0,50,50,0.010000,0.060000,2705.057861,0.095836,DiversiTree
bell5(50),0.010000,0.070000,0.000000,0,50,50,0.010000,0.070000,2755.780029,0.095836,DiversiTree
bell5(50),0.010000,0.070000,0.000000,0,50,50,0.010000,0.080000,3056.236084,0.095836,DiversiTree
bell5(50),0.010000,0.070000,0.000000,0,50,50,0.010000,0.090000,3002.744873,0.095836,DiversiTree
bell5(50),0.010000,0.070000,0.000000,0,50,50,0.010000,0.100000,3304.014404,0.095836,DiversiTree
bell5(50),0.010000,0.070000,0.000000,0,50,50,0.010000,0.200000,2311.597656,0.098775,DiversiTree
bell5(50),0.010000,0.070000,0.000000,0,50,50,0.010000,0.300000,3109.760010,0.097387,DiversiTree
bell5(50),0.010000,0.070000,0.000000,0,50,50,0.010000,0.400000,2076.123291,0.092244,DiversiTree
bell5(50),0.010000,0.070000,0.000000,0,50,50,0.010000,0.500000,1724.726807,0.095646,DiversiTree
bell5(50),0.010000,0.070000,0.000000,0,50,50,0.010000,0.600000,1986.316772,0.093578,DiversiTree
bell5(50),0.010000,0.070000,0.000000,0,50,50,0.010000,0.700000,1493.681152,0.092244,DiversiTree
bell5(50),0.010000,0.070000,0.000000,0,50,50,0.010000,0.800000,1430.031860,0.092244,DiversiTree
bell5(50),0.010000,0.070000,0.000000,0,50,50,0.010000,0.900000,1221.318970,0.092244,DiversiTree
bell5(50),0.010000,0.080000,0.000000,0,50,50,0.010000,0.000000,2552.921387,0.100407,DiversiTree
bell5(50),0.010000,0.080000,0.000000,0,50,50,0.010000,0.010000,2605.577148,0.100407,DiversiTree
bell5(50),0.010000,0.080000,0.000000,0,50,50,0.010000,0.020000,2632.578857,0.100407,DiversiTree
bell5(50),0.010000,0.080000,0.000000,0,50,50,0.010000,0.030000,2597.523682,0.100407,DiversiTree
bell5(50),0.010000,0.080000,0.000000,0,50,50,0.010000,0.040000,2547.918701,0.100407,DiversiTree
bell5(50),0.010000,0.080000,0.000000,0,50,50,0.010000,0.050000,2693.130859,0.100407,DiversiTree
bell5(50),0.010000,0.080000,0.000000,0,50,50,0.010000,0.060000,2570.156982,0.100407,DiversiTree
bell5(50),0.010000,0.080000,0.000000,0,50,50,0.010000,0.070000,2716.477539,0.100407,DiversiTree
bell5(50),0.010000,0.080000,0.000000,0,50,50,0.010000,0.080000,2885.721924,0.100407,DiversiTree
bell5(50),0.010000,0.080000,0.000000,0,50,50,0.010000,0.090000,2620.530762,0.100407,DiversiTree
bell5(50),0.010000,0.080000,0.000000,0,50,50,0.010000,0.100000,2500.866943,0.100407,DiversiTree
bell5(50),0.010000,0.080000,0.000000,0,50,50,0.010000,0.200000,2279.677734,0.098557,DiversiTree
bell5(50),0.010000,0.080000,0.000000,0,50,50,0.010000,0.300000,3564.924805,0.097387,DiversiTree
bell5(50),0.010000,0.080000,0.000000,0,50,50,0.010000,0.400000,2470.706787,0.092244,DiversiTree
bell5(50),0.010000,0.080000,0.000000,0,50,50,0.010000,0.500000,1977.931641,0.095646,DiversiTree
bell5(50),0.010000,0.080000,0.000000,0,50,50,0.010000,0.600000,2181.686035,0.093578,DiversiTree
bell5(50),0.010000,0.080000,0.000000,0,50,50,0.010000,0.700000,1533.447632,0.092244,DiversiTree
bell5(50),0.010000,0.080000,0.000000,0,50,50,0.010000,0.800000,1404.072754,0.092244,DiversiTree
bell5(50),0.010000,0.080000,0.000000,0,50,50,0.010000,0.900000,1275.474243,0.092244,DiversiTree
bell5(50),0.010000,0.090000,0.000000,0,50,50,0.010000,0.000000,2866.096924,0.064707,DiversiTree
bell5(50),0.010000,0.090000,0.000000,0,50,50,0.010000,0.010000,2866.928711,0.064707,DiversiTree
bell5(50),0.010000,0.090000,0.000000,0,50,50,0.010000,0.020000,2798.021484,0.064707,DiversiTree
bell5(50),0.010000,0.090000,0.000000,0,50,50,0.010000,0.030000,2834.631104,0.064707,DiversiTree
bell5(50),0.010000,0.090000,0.000000,0,50,50,0.010000,0.040000,2904.106934,0.064707,DiversiTree
bell5(50),0.010000,0.090000,0.000000,0,50,50,0.010000,0.050000,2793.890869,0.064707,DiversiTree
bell5(50),0.010000,0.090000,0.000000,0,50,50,0.010000,0.060000,2801.528809,0.064707,DiversiTree
bell5(50),0.010000,0.090000,0.000000,0,50,50,0.010000,0.070000,2918.504883,0.064707,DiversiTree
bell5(50),0.010000,0.090000,0.000000,0,50,50,0.010000,0.080000,2756.432129,0.064707,DiversiTree
bell5(50),0.010000,0.090000,0.000000,0,50,50,0.010000,0.090000,2789.527588,0.064707,DiversiTree
bell5(50),0.010000,0.090000,0.000000,0,50,50,0.010000,0.100000,2835.595703,0.064707,DiversiTree
bell5(50),0.010000,0.090000,0.000000,0,50,50,0.010000,0.200000,2051.287109,0.096516,DiversiTree
bell5(50),0.010000,0.090000,0.000000,0,50,50,0.010000,0.300000,2980.215088,0.092952,DiversiTree
bell5(50),0.010000,0.090000,0.000000,0,50,50,0.010000,0.400000,1936.023071,0.092244,DiversiTree
bell5(50),0.010000,0.090000,0.000000,0,50,50,0.010000,0.500000,1682.415405,0.092244,DiversiTree
bell5(50),0.010000,0.090000,0.000000,0,50,50,0.010000,0.600000,1568.615845,0.092244,DiversiTree
bell5(50),0.010000,0.090000,0.000000,0,50,50,0.010000,0.700000,1357.705811,0.092244,DiversiTree
bell5(50),0.010000,0.090000,0.000000,0,50,50,0.010000,0.800000,1343.372192,0.092244,DiversiTree
bell5(50),0.010000,0.090000,0.000000,0,50,50,0.010000,0.900000,1243.911011,0.092244,DiversiTree
bell5(50),0.010000,0.100000,0.000000,0,50,50,0.010000,0.000000,2807.210938,0.064707,DiversiTree
bell5(50),0.010000,0.100000,0.000000,0,50,50,0.010000,0.010000,2821.305908,0.064707,DiversiTree
bell5(50),0.010000,0.100000,0.000000,0,50,50,0.010000,0.020000,2784.939941,0.064707,DiversiTree
bell5(50),0.010000,0.100000,0.000000,0,50,50,0.010000,0.030000,2834.332764,0.064707,DiversiTree
bell5(50),0.010000,0.100000,0.000000,0,50,50,0.010000,0.040000,2771.208008,0.064707,DiversiTree
bell5(50),0.010000,0.100000,0.000000,0,50,50,0.010000,0.050000,2829.107178,0.064707,DiversiTree
bell5(50),0.010000,0.100000,0.000000,0,50,50,0.010000,0.060000,2812.885254,0.064707,DiversiTree
bell5(50),0.010000,0.100000,0.000000,0,50,50,0.010000,0.070000,3197.471436,0.064707,DiversiTree
bell5(50),0.010000,0.100000,0.000000,0,50,50,0.010000,0.080000,2773.647461,0.064707,DiversiTree
bell5(50),0.010000,0.100000,0.000000,0,50,50,0.010000,0.090000,2757.469482,0.064707,DiversiTree
bell5(50),0.010000,0.100000,0.000000,0,50,50,0.010000,0.100000,2681.927979,0.064707,DiversiTree
bell5(50),0.010000,0.100000,0.000000,0,50,50,0.010000,0.200000,2064.521729,0.096516,DiversiTree
bell5(50),0.010000,0.100000,0.000000,0,50,50,0.010000,0.300000,2817.622070,0.092952,DiversiTree
bell5(50),0.010000,0.100000,0.000000,0,50,50,0.010000,0.400000,1888.622559,0.092244,DiversiTree
bell5(50),0.010000,0.100000,0.000000,0,50,50,0.010000,0.500000,2059.406494,0.092244,DiversiTree
bell5(50),0.010000,0.100000,0.000000,0,50,50,0.010000,0.600000,1579.948853,0.092244,DiversiTree
bell5(50),0.010000,0.100000,0.000000,0,50,50,0.010000,0.700000,1355.522339,0.092244,DiversiTree
bell5(50),0.010000,0.100000,0.000000,0,50,50,0.010000,0.800000,1338.021484,0.092244,DiversiTree
bell5(50),0.010000,0.100000,0.000000,0,50,50,0.010000,0.900000,1230.222168,0.092244,DiversiTree
bell5(50),0.010000,0.200000,0.000000,0,50,50,0.010000,0.000000,2057.320068,0.094748,DiversiTree
bell5(50),0.010000,0.200000,0.000000,0,50,50,0.010000,0.010000,2106.523682,0.094748,DiversiTree
bell5(50),0.010000,0.200000,0.000000,0,50,50,0.010000,0.020000,2053.327148,0.094748,DiversiTree
bell5(50),0.010000,0.200000,0.000000,0,50,50,0.010000,0.030000,2104.304688,0.094748,DiversiTree
bell5(50),0.010000,0.200000,0.000000,0,50,50,0.010000,0.040000,2091.092041,0.094748,DiversiTree
bell5(50),0.010000,0.200000,0.000000,0,50,50,0.010000,0.050000,2049.823975,0.094748,DiversiTree
bell5(50),0.010000,0.200000,0.000000,0,50,50,0.010000,0.060000,2076.062012,0.094748,DiversiTree
bell5(50),0.010000,0.200000,0.000000,0,50,50,0.010000,0.070000,2056.622314,0.094748,DiversiTree
bell5(50),0.010000,0.200000,0.000000,0,50,50,0.010000,0.080000,2047.050171,0.094748,DiversiTree
bell5(50),0.010000,0.200000,0.000000,0,50,50,0.010000,0.090000,2211.427979,0.094748,DiversiTree
bell5(50),0.010000,0.200000,0.000000,0,50,50,0.010000,0.100000,2061.088135,0.094748,DiversiTree
bell5(50),0.010000,0.200000,0.000000,0,50,50,0.010000,0.200000,2108.210205,0.092244,DiversiTree
bell5(50),0.010000,0.200000,0.000000,0,50,50,0.010000,0.300000,2195.495605,0.095237,DiversiTree
bell5(50),0.010000,0.200000,0.000000,0,50,50,0.010000,0.400000,2097.543213,0.093714,DiversiTree
bell5(50),0.010000,0.200000,0.000000,0,50,50,0.010000,0.500000,2537.660156,0.100108,DiversiTree
bell5(50),0.010000,0.200000,0.000000,0,50,50,0.010000,0.600000,1663.064087,0.107156,DiversiTree
bell5(50),0.010000,0.200000,0.000000,0,50,50,0.010000,0.700000,1362.262207,0.109115,DiversiTree
bell5(50),0.010000,0.200000,0.000000,0,50,50,0.010000,0.800000,1284.229736,0.092244,DiversiTree
bell5(50),0.010000,0.200000,0.000000,0,50,50,0.010000,0.900000,1098.703857,0.092244,DiversiTree
bell5(50),0.010000,0.300000,0.000000,0,50,50,0.010000,0.000000,1802.407959,0.093360,DiversiTree
bell5(50),0.010000,0.300000,0.000000,0,50,50,0.010000,0.010000,1757.584351,0.093360,DiversiTree
bell5(50),0.010000,0.300000,0.000000,0,50,50,0.010000,0.020000,1763.473267,0.093360,DiversiTree
bell5(50),0.010000,0.300000,0.000000,0,50,50,0.010000,0.030000,1764.241455,0.093360,DiversiTree
bell5(50),0.010000,0.300000,0.000000,0,50,50,0.010000,0.040000,1775.414062,0.093360,DiversiTree
bell5(50),0.010000,0.300000,0.000000,0,50,50,0.010000,0.050000,1793.285156,0.093360,DiversiTree
bell5(50),0.010000,0.300000,0.000000,0,50,50,0.010000,0.060000,1831.186768,0.093360,DiversiTree
bell5(50),0.010000,0.300000,0.000000,0,50,50,0.010000,0.070000,1767.849243,0.093360,DiversiTree
bell5(50),0.010000,0.300000,0.000000,0,50,50,0.010000,0.080000,1752.403564,0.093360,DiversiTree
bell5(50),0.010000,0.300000,0.000000,0,50,50,0.010000,0.090000,1973.991821,0.085006,DiversiTree
bell5(50),0.010000,0.300000,0.000000,0,50,50,0.010000,0.100000,1938.110352,0.085006,DiversiTree
bell5(50),0.010000,0.300000,0.000000,0,50,50,0.010000,0.200000,1907.673950,0.094584,DiversiTree
bell5(50),0.010000,0.300000,0.000000,0,50,50,0.010000,0.300000,2905.092285,0.094040,DiversiTree
bell5(50),0.010000,0.300000,0.000000,0,50,50,0.010000,0.400000,1465.423706,0.093115,DiversiTree
bell5(50),0.010000,0.300000,0.000000,0,50,50,0.010000,0.500000,3254.431152,0.100108,DiversiTree
bell5(50),0.010000,0.300000,0.000000,0,50,50,0.010000,0.600000,1520.810425,0.109115,DiversiTree
bell5(50),0.010000,0.300000,0.000000,0,50,50,0.010000,0.700000,1340.185547,0.109115,DiversiTree
