Problem,Alpha,Beta,DepthCut,NodesProcessed,NumSols,NumberofGeneratedSolutions,PercentNearOptimal,SolCut,Time(ms),diversity,nodeType
fiber(50),0.020000,0.900000,0.000000,0,50,83,0.010000,0.090000,844.706848,0.004887,DiversiTree
fiber(50),0.020000,0.900000,0.000000,0,50,83,0.010000,0.100000,853.396606,0.004887,DiversiTree
fiber(50),0.020000,0.900000,0.000000,0,50,83,0.010000,0.200000,835.313843,0.004887,DiversiTree
fiber(50),0.020000,0.900000,0.000000,0,50,83,0.010000,0.300000,764.541809,0.004887,DiversiTree
fiber(50),0.020000,0.900000,0.000000,0,50,83,0.010000,0.400000,733.676514,0.004887,DiversiTree
fiber(50),0.020000,0.900000,0.000000,0,50,83,0.010000,0.500000,738.463806,0.004887,DiversiTree
fiber(50),0.020000,0.900000,0.000000,0,50,83,0.010000,0.600000,710.644348,0.004887,DiversiTree
fiber(50),0.020000,0.900000,0.000000,0,50,83,0.010000,0.700000,727.953674,0.004887,DiversiTree
fiber(50),0.020000,0.900000,0.000000,0,50,83,0.010000,0.800000,725.421997,0.004887,DiversiTree
fiber(50),0.020000,0.900000,0.000000,0,50,83,0.010000,0.900000,730.349670,0.004887,DiversiTree
fiber(50),0.030000,0.000000,0.000000,0,50,50,0.010000,0.000000,2200.758301,0.018425,DiversiTree
fiber(50),0.030000,0.000000,0.000000,0,50,93,0.010000,0.010000,1231.985596,0.009059,DiversiTree
fiber(50),0.030000,0.000000,0.000000,0,50,93,0.010000,0.020000,1217.094849,0.009059,DiversiTree
fiber(50),0.030000,0.000000,0.000000,0,50,83,0.010000,0.030000,896.014832,0.004887,DiversiTree
fiber(50),0.030000,0.000000,0.000000,0,50,83,0.010000,0.040000,857.451111,0.004887,DiversiTree
fiber(50),0.030000,0.000000,0.000000,0,50,83,0.010000,0.050000,850.001465,0.004887,DiversiTree
fiber(50),0.030000,0.000000,0.000000,0,50,83,0.010000,0.060000,910.157593,0.004887,DiversiTree
fiber(50),0.030000,0.000000,0.000000,0,50,83,0.010000,0.070000,827.217224,0.004887,DiversiTree
fiber(50),0.030000,0.000000,0.000000,0,50,83,0.010000,0.080000,868.645020,0.004887,DiversiTree
fiber(50),0.030000,0.000000,0.000000,0,50,83,0.010000,0.090000,919.756531,0.004887,DiversiTree
fiber(50),0.030000,0.000000,0.000000,0,50,83,0.010000,0.100000,846.049500,0.004887,DiversiTree
fiber(50),0.030000,0.000000,0.000000,0,50,83,0.010000,0.200000,832.004089,0.004887,DiversiTree
fiber(50),0.030000,0.000000,0.000000,0,50,83,0.010000,0.300000,852.829529,0.004887,DiversiTree
fiber(50),0.030000,0.000000,0.000000,0,50,83,0.010000,0.400000,726.817810,0.004887,DiversiTree
fiber(50),0.030000,0.000000,0.000000,0,50,83,0.010000,0.500000,726.577393,0.004887,DiversiTree
fiber(50),0.030000,0.000000,0.000000,0,50,83,0.010000,0.600000,669.920959,0.004887,DiversiTree
fiber(50),0.030000,0.000000,0.000000,0,50,83,0.010000,0.700000,770.516724,0.004887,DiversiTree
fiber(50),0.030000,0.000000,0.000000,0,50,83,0.010000,0.800000,738.653259,0.004887,DiversiTree
fiber(50),0.030000,0.000000,0.000000,0,50,83,0.010000,0.900000,724.345154,0.004887,DiversiTree
fiber(50),0.030000,0.010000,0.000000,0,50,50,0.010000,0.000000,2282.136230,0.018425,DiversiTree
fiber(50),0.030000,0.010000,0.000000,0,50,93,0.010000,0.010000,1182.651001,0.009059,DiversiTree
fiber(50),0.030000,0.010000,0.000000,0,50,93,0.010000,0.020000,1271.968140,0.009059,DiversiTree
fiber(50),0.030000,0.010000,0.000000,0,50,83,0.010000,0.030000,836.255371,0.004887,DiversiTree
fiber(50),0.030000,0.010000,0.000000,0,50,83,0.010000,0.040000,851.636353,0.004887,DiversiTree
fiber(50),0.030000,0.010000,0.000000,0,50,83,0.010000,0.050000,887.321228,0.004887,DiversiTree
fiber(50),0.030000,0.010000,0.000000,0,50,83,0.010000,0.060000,835.417358,0.004887,DiversiTree
fiber(50),0.030000,0.010000,0.000000,0,50,83,0.010000,0.070000,857.087341,0.004887,DiversiTree
fiber(50),0.030000,0.010000,0.000000,0,50,83,0.010000,0.080000,853.394348,0.004887,DiversiTree
fiber(50),0.030000,0.010000,0.000000,0,50,83,0.010000,0.090000,866.702209,0.004887,DiversiTree
fiber(50),0.030000,0.010000,0.000000,0,50,83,0.010000,0.100000,841.754028,0.004887,DiversiTree
fiber(50),0.030000,0.010000,0.000000,0,50,83,0.010000,0.200000,784.344421,0.004887,DiversiTree
fiber(50),0.030000,0.010000,0.000000,0,50,83,0.010000,0.300000,852.625793,0.004887,DiversiTree
fiber(50),0.030000,0.010000,0.000000,0,50,83,0.010000,0.400000,719.845276,0.004887,DiversiTree
fiber(50),0.030000,0.010000,0.000000,0,50,83,0.010000,0.500000,712.568848,0.004887,DiversiTree
fiber(50),0.030000,0.010000,0.000000,0,50,83,0.010000,0.600000,743.291504,0.004887,DiversiTree
fiber(50),0.030000,0.010000,0.000000,0,50,83,0.010000,0.700000,744.485229,0.004887,DiversiTree
fiber(50),0.030000,0.010000,0.000000,0,50,83,0.010000,0.800000,683.081421,0.004887,DiversiTree
fiber(50),0.030000,0.010000,0.000000,0,50,83,0.010000,0.900000,740.019897,0.004887,DiversiTree
fiber(50),0.030000,0.020000,0.000000,0,50,50,0.010000,0.000000,2185.751953,0.018425,DiversiTree
fiber(50),0.030000,0.020000,0.000000,0,50,93,0.010000,0.010000,1197.500122,0.009059,DiversiTree
fiber(50),0.030000,0.020000,0.000000,0,50,93,0.010000,0.020000,1256.943237,0.009059,DiversiTree
fiber(50),0.030000,0.020000,0.000000,0,50,83,0.010000,0.030000,846.922974,0.004887,DiversiTree
fiber(50),0.030000,0.020000,0.000000,0,50,83,0.010000,0.040000,870.928772,0.004887,DiversiTree
fiber(50),0.030000,0.020000,0.000000,0,50,83,0.010000,0.050000,903.632507,0.004887,DiversiTree
fiber(50),0.030000,0.020000,0.000000,0,50,83,0.010000,0.060000,856.048218,0.004887,DiversiTree
fiber(50),0.030000,0.020000,0.000000,0,50,83,0.010000,0.070000,850.008545,0.004887,DiversiTree
fiber(50),0.030000,0.020000,0.000000,0,50,83,0.010000,0.080000,907.570251,0.004887,DiversiTree
fiber(50),0.030000,0.020000,0.000000,0,50,83,0.010000,0.090000,816.463196,0.004887,DiversiTree
fiber(50),0.030000,0.020000,0.000000,0,50,83,0.010000,0.100000,863.891724,0.004887,DiversiTree
fiber(50),0.030000,0.020000,0.000000,0,50,83,0.010000,0.200000,883.252563,0.004887,DiversiTree
fiber(50),0.030000,0.020000,0.000000,0,50,83,0.010000,0.300000,782.197754,0.004887,DiversiTree
fiber(50),0.030000,0.020000,0.000000,0,50,83,0.010000,0.400000,745.875854,0.004887,DiversiTree
fiber(50),0.030000,0.020000,0.000000,0,50,83,0.010000,0.500000,747.190918,0.004887,DiversiTree
fiber(50),0.030000,0.020000,0.000000,0,50,83,0.010000,0.600000,771.357727,0.004887,DiversiTree
fiber(50),0.030000,0.020000,0.000000,0,50,83,0.010000,0.700000,742.553772,0.004887,DiversiTree
fiber(50),0.030000,0.020000,0.000000,0,50,83,0.010000,0.800000,739.292786,0.004887,DiversiTree
fiber(50),0.030000,0.020000,0.000000,0,50,83,0.010000,0.900000,660.539001,0.004887,DiversiTree
fiber(50),0.030000,0.030000,0.000000,0,50,50,0.010000,0.000000,2222.273193,0.018425,DiversiTree
fiber(50),0.030000,0.030000,0.000000,0,50,93,0.010000,0.010000,1202.444214,0.009059,DiversiTree
fiber(50),0.030000,0.030000,0.000000,0,50,93,0.010000,0.020000,1261.619751,0.009059,DiversiTree
fiber(50),0.030000,0.030000,0.000000,0,50,83,0.010000,0.030000,823.230591,0.004887,DiversiTree
fiber(50),0.030000,0.030000,0.000000,0,50,83,0.010000,0.040000,914.927002,0.004887,DiversiTree
fiber(50),0.030000,0.030000,0.000000,0,50,83,0.010000,0.050000,844.298462,0.004887,DiversiTree
fiber(50),0.030000,0.030000,0.000000,0,50,83,0.010000,0.060000,880.816956,0.004887,DiversiTree
fiber(50),0.030000,0.030000,0.000000,0,50,83,0.010000,0.070000,866.879700,0.004887,DiversiTree
fiber(50),0.030000,0.030000,0.000000,0,50,83,0.010000,0.080000,856.484985,0.004887,DiversiTree
fiber(50),0.030000,0.030000,0.000000,0,50,83,0.010000,0.090000,852.676819,0.004887,DiversiTree
fiber(50),0.030000,0.030000,0.000000,0,50,83,0.010000,0.100000,883.931152,0.004887,DiversiTree
fiber(50),0.030000,0.030000,0.000000,0,50,83,0.010000,0.200000,901.296997,0.004887,DiversiTree
fiber(50),0.030000,0.030000,0.000000,0,50,83,0.010000,0.300000,763.590210,0.004887,DiversiTree
fiber(50),0.030000,0.030000,0.000000,0,50,83,0.010000,0.400000,694.398010,0.004887,DiversiTree
fiber(50),0.030000,0.030000,0.000000,0,50,83,0.010000,0.500000,736.379944,0.004887,DiversiTree
fiber(50),0.030000,0.030000,0.000000,0,50,83,0.010000,0.600000,731.674072,0.004887,DiversiTree
fiber(50),0.030000,0.030000,0.000000,0,50,83,0.010000,0.700000,694.690186,0.004887,DiversiTree
fiber(50),0.030000,0.030000,0.000000,0,50,83,0.010000,0.800000,733.121826,0.004887,DiversiTree
fiber(50),0.030000,0.030000,0.000000,0,50,83,0.010000,0.900000,710.426575,0.004887,DiversiTree
fiber(50),0.030000,0.040000,0.000000,0,50,50,0.010000,0.000000,2164.270996,0.018425,DiversiTree
fiber(50),0.030000,0.040000,0.000000,0,50,93,0.010000,0.010000,1217.988159,0.009059,DiversiTree
fiber(50),0.030000,0.040000,0.000000,0,50,93,0.010000,0.020000,1206.484253,0.009059,DiversiTree
fiber(50),0.030000,0.040000,0.000000,0,50,83,0.010000,0.030000,847.095581,0.004887,DiversiTree
fiber(50),0.030000,0.040000,0.000000,0,50,83,0.010000,0.040000,893.929443,0.004887,DiversiTree
fiber(50),0.030000,0.040000,0.000000,0,50,83,0.010000,0.050000,868.688904,0.004887,DiversiTree
fiber(50),0.030000,0.040000,0.000000,0,50,83,0.010000,0.060000,831.144775,0.004887,DiversiTree
fiber(50),0.030000,0.040000,0.000000,0,50,83,0.010000,0.070000,903.150940,0.004887,DiversiTree
fiber(50),0.030000,0.040000,0.000000,0,50,83,0.010000,0.080000,890.208496,0.004887,DiversiTree
fiber(50),0.030000,0.040000,0.000000,0,50,83,0.010000,0.090000,873.059631,0.004887,DiversiTree
fiber(50),0.030000,0.040000,0.000000,0,50,83,0.010000,0.100000,1070.206543,0.004887,DiversiTree
fiber(50),0.030000,0.040000,0.000000,0,50,83,0.010000,0.200000,840.538391,0.004887,DiversiTree
fiber(50),0.030000,0.040000,0.000000,0,50,83,0.010000,0.300000,770.771118,0.004887,DiversiTree
fiber(50),0.030000,0.040000,0.000000,0,50,83,0.010000,0.400000,716.833679,0.004887,DiversiTree
fiber(50),0.030000,0.040000,0.000000,0,50,83,0.010000,0.500000,749.620361,0.004887,DiversiTree
fiber(50),0.030000,0.040000,0.000000,0,50,83,0.010000,0.600000,688.716919,0.004887,DiversiTree
fiber(50),0.030000,0.040000,0.000000,0,50,83,0.010000,0.700000,758.332581,0.004887,DiversiTree
fiber(50),0.030000,0.040000,0.000000,0,50,83,0.010000,0.800000,724.735107,0.004887,DiversiTree
fiber(50),0.030000,0.040000,0.000000,0,50,83,0.010000,0.900000,746.602295,0.004887,DiversiTree
fiber(50),0.030000,0.050000,0.000000,0,50,50,0.010000,0.000000,2151.170166,0.018425,DiversiTree
fiber(50),0.030000,0.050000,0.000000,0,50,93,0.010000,0.010000,1257.213745,0.009059,DiversiTree
fiber(50),0.030000,0.050000,0.000000,0,50,93,0.010000,0.020000,1225.282837,0.009059,DiversiTree
fiber(50),0.030000,0.050000,0.000000,0,50,83,0.010000,0.030000,891.414551,0.004887,DiversiTree
fiber(50),0.030000,0.050000,0.000000,0,50,83,0.010000,0.040000,843.975159,0.004887,DiversiTree
fiber(50),0.030000,0.050000,0.000000,0,50,83,0.010000,0.050000,877.825256,0.004887,DiversiTree
fiber(50),0.030000,0.050000,0.000000,0,50,83,0.010000,0.060000,909.110352,0.004887,DiversiTree
fiber(50),0.030000,0.050000,0.000000,0,50,83,0.010000,0.070000,838.914124,0.004887,DiversiTree
fiber(50),0.030000,0.050000,0.000000,0,50,83,0.010000,0.080000,833.093201,0.004887,DiversiTree
fiber(50),0.030000,0.050000,0.000000,0,50,83,0.010000,0.090000,868.101929,0.004887,DiversiTree
fiber(50),0.030000,0.050000,0.000000,0,50,83,0.010000,0.100000,862.470825,0.004887,DiversiTree
fiber(50),0.030000,0.050000,0.000000,0,50,83,0.010000,0.200000,849.795776,0.004887,DiversiTree
fiber(50),0.030000,0.050000,0.000000,0,50,83,0.010000,0.300000,787.065491,0.004887,DiversiTree
fiber(50),0.030000,0.050000,0.000000,0,50,83,0.010000,0.400000,739.163757,0.004887,DiversiTree
fiber(50),0.030000,0.050000,0.000000,0,50,83,0.010000,0.500000,702.217651,0.004887,DiversiTree
fiber(50),0.030000,0.050000,0.000000,0,50,83,0.010000,0.600000,738.576355,0.004887,DiversiTree
fiber(50),0.030000,0.050000,0.000000,0,50,83,0.010000,0.700000,719.199463,0.004887,DiversiTree
fiber(50),0.030000,0.050000,0.000000,0,50,83,0.010000,0.800000,761.917786,0.004887,DiversiTree
fiber(50),0.030000,0.050000,0.000000,0,50,83,0.010000,0.900000,702.493042,0.004887,DiversiTree
fiber(50),0.030000,0.060000,0.000000,0,50,50,0.010000,0.000000,2237.181885,0.018425,DiversiTree
fiber(50),0.030000,0.060000,0.000000,0,50,93,0.010000,0.010000,1202.795166,0.009059,DiversiTree
fiber(50),0.030000,0.060000,0.000000,0,50,93,0.010000,0.020000,1273.104004,0.009059,DiversiTree
fiber(50),0.030000,0.060000,0.000000,0,50,83,0.010000,0.030000,858.890503,0.004887,DiversiTree
fiber(50),0.030000,0.060000,0.000000,0,50,83,0.010000,0.040000,842.566101,0.004887,DiversiTree
fiber(50),0.030000,0.060000,0.000000,0,50,83,0.010000,0.050000,853.520203,0.004887,DiversiTree
fiber(50),0.030000,0.060000,0.000000,0,50,83,0.010000,0.060000,903.942932,0.004887,DiversiTree
fiber(50),0.030000,0.060000,0.000000,0,50,83,0.010000,0.070000,873.295471,0.004887,DiversiTree
fiber(50),0.030000,0.060000,0.000000,0,50,83,0.010000,0.080000,846.136658,0.004887,DiversiTree
fiber(50),0.030000,0.060000,0.000000,0,50,83,0.010000,0.090000,873.378235,0.004887,DiversiTree
fiber(50),0.030000,0.060000,0.000000,0,50,83,0.010000,0.100000,874.387512,0.004887,DiversiTree
fiber(50),0.030000,0.060000,0.000000,0,50,83,0.010000,0.200000,859.607666,0.004887,DiversiTree
fiber(50),0.030000,0.060000,0.000000,0,50,83,0.010000,0.300000,842.743164,0.004887,DiversiTree
fiber(50),0.030000,0.060000,0.000000,0,50,83,0.010000,0.400000,727.395691,0.004887,DiversiTree
fiber(50),0.030000,0.060000,0.000000,0,50,83,0.010000,0.500000,691.288025,0.004887,DiversiTree
fiber(50),0.030000,0.060000,0.000000,0,50,83,0.010000,0.600000,715.941956,0.004887,DiversiTree
fiber(50),0.030000,0.060000,0.000000,0,50,83,0.010000,0.700000,786.929504,0.004887,DiversiTree
fiber(50),0.030000,0.060000,0.000000,0,50,83,0.010000,0.800000,706.527832,0.004887,DiversiTree
fiber(50),0.030000,0.060000,0.000000,0,50,83,0.010000,0.900000,729.157471,0.004887,DiversiTree
fiber(50),0.030000,0.070000,0.000000,0,50,50,0.010000,0.000000,2294.207764,0.018425,DiversiTree
fiber(50),0.030000,0.070000,0.000000,0,50,93,0.010000,0.010000,1174.805420,0.009059,DiversiTree
fiber(50),0.030000,0.070000,0.000000,0,50,93,0.010000,0.020000,1269.500732,0.009059,DiversiTree
fiber(50),0.030000,0.070000,0.000000,0,50,83,0.010000,0.030000,851.115601,0.004887,DiversiTree
fiber(50),0.030000,0.070000,0.000000,0,50,83,0.010000,0.040000,851.313416,0.004887,DiversiTree
fiber(50),0.030000,0.070000,0.000000,0,50,83,0.010000,0.050000,915.139343,0.004887,DiversiTree
fiber(50),0.030000,0.070000,0.000000,0,50,83,0.010000,0.060000,859.082703,0.004887,DiversiTree
fiber(50),0.030000,0.070000,0.000000,0,50,83,0.010000,0.070000,848.687012,0.004887,DiversiTree
fiber(50),0.030000,0.070000,0.000000,0,50,83,0.010000,0.080000,865.598694,0.004887,DiversiTree
fiber(50),0.030000,0.070000,0.000000,0,50,83,0.010000,0.090000,862.373596,0.004887,DiversiTree
fiber(50),0.030000,0.070000,0.000000,0,50,83,0.010000,0.100000,863.875427,0.004887,DiversiTree
fiber(50),0.030000,0.070000,0.000000,0,50,83,0.010000,0.200000,872.472534,0.004887,DiversiTree
fiber(50),0.030000,0.070000,0.000000,0,50,83,0.010000,0.300000,824.790527,0.004887,DiversiTree
fiber(50),0.030000,0.070000,0.000000,0,50,83,0.010000,0.400000,714.140259,0.004887,DiversiTree
fiber(50),0.030000,0.070000,0.000000,0,50,83,0.010000,0.500000,733.149292,0.004887,DiversiTree
fiber(50),0.030000,0.070000,0.000000,0,50,83,0.010000,0.600000,758.763916,0.004887,DiversiTree
fiber(50),0.030000,0.070000,0.000000,0,50,83,0.010000,0.700000,714.959045,0.004887,DiversiTree
fiber(50),0.030000,0.070000,0.000000,0,50,83,0.010000,0.800000,748.582520,0.004887,DiversiTree
fiber(50),0.030000,0.070000,0.000000,0,50,83,0.010000,0.900000,753.739380,0.004887,DiversiTree
fiber(50),0.030000,0.080000,0.000000,0,50,50,0.010000,0.000000,2248.630371,0.018425,DiversiTree
fiber(50),0.030000,0.080000,0.000000,0,50,93,0.010000,0.010000,1234.006958,0.009059,DiversiTree
fiber(50),0.030000,0.080000,0.000000,0,50,93,0.010000,0.020000,1214.280640,0.009059,DiversiTree
fiber(50),0.030000,0.080000,0.000000,0,50,83,0.010000,0.030000,821.238098,0.004887,DiversiTree
fiber(50),0.030000,0.080000,0.000000,0,50,83,0.010000,0.040000,874.259155,0.004887,DiversiTree
fiber(50),0.030000,0.080000,0.000000,0,50,83,0.010000,0.050000,833.189392,0.004887,DiversiTree
fiber(50),0.030000,0.080000,0.000000,0,50,83,0.010000,0.060000,813.320312,0.004887,DiversiTree
fiber(50),0.030000,0.080000,0.000000,0,50,83,0.010000,0.070000,871.983704,0.004887,DiversiTree
fiber(50),0.030000,0.080000,0.000000,0,50,83,0.010000,0.080000,902.406799,0.004887,DiversiTree
fiber(50),0.030000,0.080000,0.000000,0,50,83,0.010000,0.090000,828.318115,0.004887,DiversiTree
fiber(50),0.030000,0.080000,0.000000,0,50,83,0.010000,0.100000,862.097961,0.004887,DiversiTree
fiber(50),0.030000,0.080000,0.000000,0,50,83,0.010000,0.200000,831.574768,0.004887,DiversiTree
fiber(50),0.030000,0.080000,0.000000,0,50,83,0.010000,0.300000,814.694702,0.004887,DiversiTree
fiber(50),0.030000,0.080000,0.000000,0,50,83,0.010000,0.400000,726.936890,0.004887,DiversiTree
fiber(50),0.030000,0.080000,0.000000,0,50,83,0.010000,0.500000,778.267151,0.004887,DiversiTree
fiber(50),0.030000,0.080000,0.000000,0,50,83,0.010000,0.600000,769.260315,0.004887,DiversiTree
fiber(50),0.030000,0.080000,0.000000,0,50,83,0.010000,0.700000,721.364746,0.004887,DiversiTree
fiber(50),0.030000,0.080000,0.000000,0,50,83,0.010000,0.800000,686.370056,0.004887,DiversiTree
fiber(50),0.030000,0.080000,0.000000,0,50,83,0.010000,0.900000,745.573303,0.004887,DiversiTree
fiber(50),0.030000,0.090000,0.000000,0,50,50,0.010000,0.000000,2244.201660,0.018425,DiversiTree
fiber(50),0.030000,0.090000,0.000000,0,50,93,0.010000,0.010000,1261.886597,0.009059,DiversiTree
fiber(50),0.030000,0.090000,0.000000,0,50,93,0.010000,0.020000,1209.133057,0.009059,DiversiTree
fiber(50),0.030000,0.090000,0.000000,0,50,83,0.010000,0.030000,870.840027,0.004887,DiversiTree
fiber(50),0.030000,0.090000,0.000000,0,50,83,0.010000,0.040000,906.704163,0.004887,DiversiTree
fiber(50),0.030000,0.090000,0.000000,0,50,83,0.010000,0.050000,861.475220,0.004887,DiversiTree
fiber(50),0.030000,0.090000,0.000000,0,50,83,0.010000,0.060000,871.493713,0.004887,DiversiTree
fiber(50),0.030000,0.090000,0.000000,0,50,83,0.010000,0.070000,886.598083,0.004887,DiversiTree
fiber(50),0.030000,0.090000,0.000000,0,50,83,0.010000,0.080000,861.053589,0.004887,DiversiTree
fiber(50),0.030000,0.090000,0.000000,0,50,83,0.010000,0.090000,846.835449,0.004887,DiversiTree
fiber(50),0.030000,0.090000,0.000000,0,50,83,0.010000,0.100000,848.592896,0.004887,DiversiTree
fiber(50),0.030000,0.090000,0.000000,0,50,83,0.010000,0.200000,884.314209,0.004887,DiversiTree
fiber(50),0.030000,0.090000,0.000000,0,50,83,0.010000,0.300000,784.150879,0.004887,DiversiTree
fiber(50),0.030000,0.090000,0.000000,0,50,83,0.010000,0.400000,733.953064,0.004887,DiversiTree
fiber(50),0.030000,0.090000,0.000000,0,50,83,0.010000,0.500000,763.793884,0.004887,DiversiTree
fiber(50),0.030000,0.090000,0.000000,0,50,83,0.010000,0.600000,732.655945,0.004887,DiversiTree
fiber(50),0.030000,0.090000,0.000000,0,50,83,0.010000,0.700000,697.482544,0.004887,DiversiTree
fiber(50),0.030000,0.090000,0.000000,0,50,83,0.010000,0.800000,702.382996,0.004887,DiversiTree
fiber(50),0.030000,0.090000,0.000000,0,50,83,0.010000,0.900000,761.184509,0.004887,DiversiTree
fiber(50),0.030000,0.100000,0.000000,0,50,50,0.010000,0.000000,2200.781738,0.018425,DiversiTree
fiber(50),0.030000,0.100000,0.000000,0,50,93,0.010000,0.010000,1217.963501,0.009059,DiversiTree
fiber(50),0.030000,0.100000,0.000000,0,50,93,0.010000,0.020000,1234.699097,0.009059,DiversiTree
fiber(50),0.030000,0.100000,0.000000,0,50,83,0.010000,0.030000,919.930969,0.004887,DiversiTree
fiber(50),0.030000,0.100000,0.000000,0,50,83,0.010000,0.040000,856.257141,0.004887,DiversiTree
fiber(50),0.030000,0.100000,0.000000,0,50,83,0.010000,0.050000,849.736877,0.004887,DiversiTree
fiber(50),0.030000,0.100000,0.000000,0,50,83,0.010000,0.060000,955.025940,0.004887,DiversiTree
fiber(50),0.030000,0.100000,0.000000,0,50,83,0.010000,0.070000,846.099792,0.004887,DiversiTree
fiber(50),0.030000,0.100000,0.000000,0,50,83,0.010000,0.080000,926.463074,0.004887,DiversiTree
fiber(50),0.030000,0.100000,0.000000,0,50,83,0.010000,0.090000,860.124634,0.004887,DiversiTree
fiber(50),0.030000,0.100000,0.000000,0,50,83,0.010000,0.100000,850.655273,0.004887,DiversiTree
fiber(50),0.030000,0.100000,0.000000,0,50,83,0.010000,0.200000,842.565979,0.004887,DiversiTree
fiber(50),0.030000,0.100000,0.000000,0,50,83,0.010000,0.300000,791.381897,0.004887,DiversiTree
fiber(50),0.030000,0.100000,0.000000,0,50,83,0.010000,0.400000,772.103394,0.004887,DiversiTree
fiber(50),0.030000,0.100000,0.000000,0,50,83,0.010000,0.500000,686.298706,0.004887,DiversiTree
fiber(50),0.030000,0.100000,0.000000,0,50,83,0.010000,0.600000,711.795349,0.004887,DiversiTree
fiber(50),0.030000,0.100000,0.000000,0,50,83,0.010000,0.700000,735.188843,0.004887,DiversiTree
fiber(50),0.030000,0.100000,0.000000,0,50,83,0.010000,0.800000,744.638123,0.004887,DiversiTree
fiber(50),0.030000,0.100000,0.000000,0,50,83,0.010000,0.900000,709.845886,0.004887,DiversiTree
fiber(50),0.030000,0.200000,0.000000,0,50,50,0.010000,0.000000,2341.240967,0.018425,DiversiTree
fiber(50),0.030000,0.200000,0.000000,0,50,93,0.010000,0.010000,1187.711670,0.009059,DiversiTree
fiber(50),0.030000,0.200000,0.000000,0,50,93,0.010000,0.020000,1188.395630,0.009059,DiversiTree
fiber(50),0.030000,0.200000,0.000000,0,50,83,0.010000,0.030000,889.821655,0.004887,DiversiTree
fiber(50),0.030000,0.200000,0.000000,0,50,83,0.010000,0.040000,879.236267,0.004887,DiversiTree
fiber(50),0.030000,0.200000,0.000000,0,50,83,0.010000,0.050000,919.639282,0.004887,DiversiTree
fiber(50),0.030000,0.200000,0.000000,0,50,83,0.010000,0.060000,899.794922,0.004887,DiversiTree
fiber(50),0.030000,0.200000,0.000000,0,50,83,0.010000,0.070000,887.998108,0.004887,DiversiTree
fiber(50),0.030000,0.200000,0.000000,0,50,83,0.010000,0.080000,830.515747,0.004887,DiversiTree
fiber(50),0.030000,0.200000,0.000000,0,50,83,0.010000,0.090000,896.479370,0.004887,DiversiTree
fiber(50),0.030000,0.200000,0.000000,0,50,83,0.010000,0.100000,857.624756,0.004887,DiversiTree
fiber(50),0.030000,0.200000,0.000000,0,50,83,0.010000,0.200000,848.773865,0.004887,DiversiTree
fiber(50),0.030000,0.200000,0.000000,0,50,83,0.010000,0.300000,822.175415,0.004887,DiversiTree
fiber(50),0.030000,0.200000,0.000000,0,50,83,0.010000,0.400000,684.736206,0.004887,DiversiTree
fiber(50),0.030000,0.200000,0.000000,0,50,83,0.010000,0.500000,715.709290,0.004887,DiversiTree
fiber(50),0.030000,0.200000,0.000000,0,50,83,0.010000,0.600000,737.893005,0.004887,DiversiTree
fiber(50),0.030000,0.200000,0.000000,0,50,83,0.010000,0.700000,765.837585,0.004887,DiversiTree
fiber(50),0.030000,0.200000,0.000000,0,50,83,0.010000,0.800000,748.621704,0.004887,DiversiTree
fiber(50),0.030000,0.200000,0.000000,0,50,83,0.010000,0.900000,744.188599,0.004887,DiversiTree
fiber(50),0.030000,0.300000,0.000000,0,50,50,0.010000,0.000000,2167.003418,0.018425,DiversiTree
fiber(50),0.030000,0.300000,0.000000,0,50,93,0.010000,0.010000,1213.547119,0.009059,DiversiTree
fiber(50),0.030000,0.300000,0.000000,0,50,93,0.010000,0.020000,1415.732056,0.009059,DiversiTree
fiber(50),0.030000,0.300000,0.000000,0,50,83,0.010000,0.030000,961.178467,0.004887,DiversiTree
fiber(50),0.030000,0.300000,0.000000,0,50,83,0.010000,0.040000,840.217346,0.004887,DiversiTree
fiber(50),0.030000,0.300000,0.000000,0,50,83,0.010000,0.050000,888.840698,0.004887,DiversiTree
fiber(50),0.030000,0.300000,0.000000,0,50,83,0.010000,0.060000,835.927917,0.004887,DiversiTree
fiber(50),0.030000,0.300000,0.000000,0,50,83,0.010000,0.070000,861.824890,0.004887,DiversiTree
fiber(50),0.030000,0.300000,0.000000,0,50,83,0.010000,0.080000,971.596191,0.004887,DiversiTree
fiber(50),0.030000,0.300000,0.000000,0,50,83,0.010000,0.090000,792.642334,0.004887,DiversiTree
fiber(50),0.030000,0.300000,0.000000,0,50,83,0.010000,0.100000,837.727417,0.004887,DiversiTree
fiber(50),0.030000,0.300000,0.000000,0,50,83,0.010000,0.200000,893.124939,0.004887,DiversiTree
fiber(50),0.030000,0.300000,0.000000,0,50,83,0.010000,0.300000,802.019104,0.004887,DiversiTree
fiber(50),0.030000,0.300000,0.000000,0,50,83,0.010000,0.400000,723.843994,0.004887,DiversiTree
fiber(50),0.030000,0.300000,0.000000,0,50,83,0.010000,0.500000,760.470886,0.004887,DiversiTree
fiber(50),0.030000,0.300000,0.000000,0,50,83,0.010000,0.600000,717.892700,0.004887,DiversiTree
fiber(50),0.030000,0.300000,0.000000,0,50,83,0.010000,0.700000,720.946533,0.004887,DiversiTree
fiber(50),0.030000,0.300000,0.000000,0,50,83,0.010000,0.800000,699.861450,0.004887,DiversiTree
fiber(50),0.030000,0.300000,0.000000,0,50,83,0.010000,0.900000,732.678833,0.004887,DiversiTree
