Problem,Alpha,Beta,DepthCut,NodesProcessed,NumSols,NumberofGeneratedSolutions,PercentNearOptimal,SolCut,Time(ms),diversity,nodeType
gen(100),0.01,0.2,0,0,100,101,0.01,0.03,1457.004639,0.148556,DiversiTree
gen(100),0.01,0.2,0,0,100,101,0.01,0.04,1460.073975,0.148556,DiversiTree
gen(100),0.01,0.2,0,0,100,101,0.01,0.05,1890.275757,0.186441,DiversiTree
gen(100),0.01,0.2,0,0,100,101,0.01,0.06,1930.040894,0.186441,DiversiTree
gen(100),0.01,0.2,0,0,100,101,0.01,0.07,1850.398315,0.186441,DiversiTree
gen(100),0.01,0.2,0,0,100,101,0.01,0.08,1812.927124,0.186441,DiversiTree
gen(100),0.01,0.2,0,0,100,101,0.01,0.09,1779.880005,0.186441,DiversiTree
gen(100),0.01,0.2,0,0,100,101,0.01,0.1,1971.085327,0.186441,DiversiTree
gen(100),0.01,0.2,0,0,100,101,0.01,0.2,1624.394775,0.167222,DiversiTree
gen(100),0.01,0.2,0,0,100,101,0.01,0.3,1565.379883,0.168732,DiversiTree
gen(100),0.01,0.2,0,0,100,101,0.01,0.4,1604.385132,0.152847,DiversiTree
gen(100),0.01,0.2,0,0,100,101,0.01,0.5,1759.310669,0.183075,DiversiTree
gen(100),0.01,0.2,0,0,100,101,0.01,0.6,1695.543213,0.183017,DiversiTree
gen(100),0.01,0.2,0,0,100,101,0.01,0.7,1530.169678,0.167492,DiversiTree
gen(100),0.01,0.2,0,0,100,101,0.01,0.8,1391.44873,0.171101,DiversiTree
gen(100),0.01,0.2,0,0,100,101,0.01,0.9,984.276001,0.166304,DiversiTree
gen(100),0.01,0.3,0,0,100,101,0.01,0,1688.118286,0.166048,DiversiTree
gen(100),0.01,0.3,0,0,100,101,0.01,0.01,1595.026245,0.151813,DiversiTree
gen(100),0.01,0.3,0,0,100,101,0.01,0.02,1550.618652,0.151813,DiversiTree
gen(100),0.01,0.3,0,0,100,101,0.01,0.03,1424.852417,0.15244,DiversiTree
gen(100),0.01,0.3,0,0,100,101,0.01,0.04,1448.826294,0.15244,DiversiTree
gen(100),0.01,0.3,0,0,100,101,0.01,0.05,1426.394775,0.156675,DiversiTree
gen(100),0.01,0.3,0,0,100,101,0.01,0.06,1462.710693,0.156675,DiversiTree
gen(100),0.01,0.3,0,0,100,101,0.01,0.07,2120.214111,0.176997,DiversiTree
gen(100),0.01,0.3,0,0,100,101,0.01,0.08,1975.035522,0.176997,DiversiTree
gen(100),0.01,0.3,0,0,100,101,0.01,0.09,2165.229248,0.176997,DiversiTree
gen(100),0.01,0.3,0,0,100,101,0.01,0.1,2124.921387,0.176997,DiversiTree
gen(100),0.01,0.3,0,0,100,101,0.01,0.2,1826.370728,0.175539,DiversiTree
gen(100),0.01,0.3,0,0,100,101,0.01,0.3,1546.255249,0.173416,DiversiTree
gen(100),0.01,0.3,0,0,100,101,0.01,0.4,1701.691162,0.166428,DiversiTree
gen(100),0.01,0.3,0,0,100,101,0.01,0.5,1765.480957,0.184238,DiversiTree
gen(100),0.01,0.3,0,0,100,101,0.01,0.6,1960.895508,0.183017,DiversiTree
gen(100),0.01,0.3,0,0,100,101,0.01,0.7,1821.725586,0.16538,DiversiTree
gen(100),0.01,0.3,0,0,100,101,0.01,0.8,1351.36792,0.173829,DiversiTree
gen(100),0.01,0.3,0,0,100,101,0.01,0.9,906.922913,0.166304,DiversiTree
gen(100),0.01,0.4,0,0,100,101,0.01,0,1637.535889,0.133647,DiversiTree
gen(100),0.01,0.4,0,0,100,101,0.01,0.01,1689.128418,0.139524,DiversiTree
gen(100),0.01,0.4,0,0,100,101,0.01,0.02,1540.596436,0.139524,DiversiTree
gen(100),0.01,0.4,0,0,100,101,0.01,0.03,1778.964355,0.155258,DiversiTree
gen(100),0.01,0.4,0,0,100,101,0.01,0.04,1685.749146,0.21203,DiversiTree
gen(100),0.01,0.4,0,0,100,101,0.01,0.05,1465.945557,0.161826,DiversiTree
gen(100),0.01,0.4,0,0,100,101,0.01,0.06,1419.77002,0.161826,DiversiTree
gen(100),0.01,0.4,0,0,100,101,0.01,0.07,1705.520996,0.183688,DiversiTree
gen(100),0.01,0.4,0,0,100,101,0.01,0.08,1731.056885,0.183688,DiversiTree
gen(100),0.01,0.4,0,0,100,101,0.01,0.09,1782.561401,0.183688,DiversiTree
gen(100),0.01,0.4,0,0,100,101,0.01,0.1,2010.335327,0.183688,DiversiTree
gen(100),0.01,0.4,0,0,100,101,0.01,0.2,1533.968628,0.174802,DiversiTree
gen(100),0.01,0.4,0,0,100,101,0.01,0.3,1618.937866,0.185179,DiversiTree
gen(100),0.01,0.4,0,0,100,101,0.01,0.4,1565.169434,0.157055,DiversiTree
gen(100),0.01,0.4,0,0,100,101,0.01,0.5,1568.723877,0.182506,DiversiTree
gen(100),0.01,0.4,0,0,100,101,0.01,0.6,1498.690063,0.182599,DiversiTree
gen(100),0.01,0.4,0,0,100,101,0.01,0.7,1605.4104,0.17453,DiversiTree
gen(100),0.01,0.4,0,0,100,101,0.01,0.8,1139.861206,0.177338,DiversiTree
gen(100),0.01,0.4,0,0,100,101,0.01,0.9,881.214294,0.168939,DiversiTree
gen(100),0.01,0.5,0,0,100,101,0.01,0,1796.413696,0.179049,DiversiTree
gen(100),0.01,0.5,0,0,100,101,0.01,0.01,1853.988037,0.195438,DiversiTree
gen(100),0.01,0.5,0,0,100,101,0.01,0.02,1877.801392,0.195438,DiversiTree
gen(100),0.01,0.5,0,0,100,101,0.01,0.03,1588.657227,0.158435,DiversiTree
gen(100),0.01,0.5,0,0,100,101,0.01,0.04,1892.829834,0.196213,DiversiTree
gen(100),0.01,0.5,0,0,100,101,0.01,0.05,1835.439697,0.133424,DiversiTree
gen(100),0.01,0.5,0,0,100,101,0.01,0.06,1884.689453,0.133424,DiversiTree
gen(100),0.01,0.5,0,0,100,101,0.01,0.07,1537.832397,0.168229,DiversiTree
gen(100),0.01,0.5,0,0,100,101,0.01,0.08,1520.667847,0.168229,DiversiTree
gen(100),0.01,0.5,0,0,100,101,0.01,0.09,1854.05249,0.196213,DiversiTree
gen(100),0.01,0.5,0,0,100,101,0.01,0.1,1834.502075,0.196213,DiversiTree
gen(100),0.01,0.5,0,0,100,101,0.01,0.2,1425.438354,0.203279,DiversiTree
gen(100),0.01,0.5,0,0,100,101,0.01,0.3,1411.402832,0.171191,DiversiTree
gen(100),0.01,0.5,0,0,100,101,0.01,0.4,1501.723145,0.162217,DiversiTree
gen(100),0.01,0.5,0,0,100,101,0.01,0.5,1606.327759,0.199423,DiversiTree
gen(100),0.01,0.5,0,0,100,101,0.01,0.6,1543.408691,0.184565,DiversiTree
gen(100),0.01,0.5,0,0,100,101,0.01,0.7,1510.495361,0.170517,DiversiTree
gen(100),0.01,0.5,0,0,100,101,0.01,0.8,1187.233521,0.177822,DiversiTree
gen(100),0.01,0.5,0,0,100,101,0.01,0.9,858.925049,0.175314,DiversiTree
gen(100),0.01,0.6,0,0,100,101,0.01,0,1848.478394,0.177759,DiversiTree
gen(100),0.01,0.6,0,0,100,101,0.01,0.01,2116.625244,0.169898,DiversiTree
gen(100),0.01,0.6,0,0,100,101,0.01,0.02,1950.572876,0.169898,DiversiTree
gen(100),0.01,0.6,0,0,100,101,0.01,0.03,1535.960083,0.150748,DiversiTree
gen(100),0.01,0.6,0,0,100,101,0.01,0.04,1783.793701,0.157363,DiversiTree
gen(100),0.01,0.6,0,0,100,101,0.01,0.05,1735.783447,0.155572,DiversiTree
gen(100),0.01,0.6,0,0,100,101,0.01,0.06,1705.706909,0.155572,DiversiTree
gen(100),0.01,0.6,0,0,100,101,0.01,0.07,1975.760498,0.179373,DiversiTree
