Problem,Alpha,Beta,DepthCut,NodesProcessed,NumSols,NumberofGeneratedSolutions,PercentNearOptimal,SolCut,Time(ms),diversity,nodeType,,,,,,,,,,,,
gen(100),0.01,0.2,0,0,100,101,0.01,0.9,624.054077,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.3,0,0,100,101,0.01,0,1614.962402,0.166048,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.3,0,0,100,101,0.01,0.01,1580.545044,0.151813,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.3,0,0,100,101,0.01,0.02,1547.378662,0.151813,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.3,0,0,100,101,0.01,0.03,1857.185059,0.17717,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.3,0,0,100,101,0.01,0.04,1882.674561,0.205977,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.3,0,0,100,101,0.01,0.05,1853.11792,0.205977,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.3,0,0,100,101,0.01,0.06,1800.498779,0.205977,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.3,0,0,100,101,0.01,0.07,1970.178467,0.205977,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.3,0,0,100,101,0.01,0.08,1914.801636,0.205977,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.3,0,0,100,101,0.01,0.09,1810.952148,0.205977,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.3,0,0,100,101,0.01,0.1,1821.706909,0.205977,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.3,0,0,100,101,0.01,0.2,1942.456421,0.176636,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.3,0,0,100,101,0.01,0.3,1657.994019,0.186651,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.3,0,0,100,101,0.01,0.4,1734.962158,0.184478,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.3,0,0,100,101,0.01,0.5,1616.797729,0.185261,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.3,0,0,100,101,0.01,0.6,1279.592285,0.170426,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.3,0,0,100,101,0.01,0.7,941.435669,0.165203,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.3,0,0,100,101,0.01,0.8,784.924133,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.3,0,0,100,101,0.01,0.9,593.221497,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.4,0,0,100,101,0.01,0,1418.451172,0.133647,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.4,0,0,100,101,0.01,0.01,1490.913452,0.139524,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.4,0,0,100,101,0.01,0.02,1500.389282,0.139524,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.4,0,0,100,101,0.01,0.03,2123.978027,0.170396,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.4,0,0,100,101,0.01,0.04,1958.040771,0.186136,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.4,0,0,100,101,0.01,0.05,2003.41748,0.186136,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.4,0,0,100,101,0.01,0.06,2004.957397,0.186136,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.4,0,0,100,101,0.01,0.07,2022.259277,0.186136,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.4,0,0,100,101,0.01,0.08,2005.790894,0.186136,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.4,0,0,100,101,0.01,0.09,1973.792236,0.186136,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.4,0,0,100,101,0.01,0.1,1958.05542,0.186136,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.4,0,0,100,101,0.01,0.2,2073.968018,0.188713,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.4,0,0,100,101,0.01,0.3,1636.947754,0.19912,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.4,0,0,100,101,0.01,0.4,2142.876465,0.190077,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.4,0,0,100,101,0.01,0.5,1689.411377,0.183064,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.4,0,0,100,101,0.01,0.6,1286.951782,0.16898,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.4,0,0,100,101,0.01,0.7,940.009705,0.165203,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.4,0,0,100,101,0.01,0.8,820.935608,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.4,0,0,100,101,0.01,0.9,626.548706,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.5,0,0,100,101,0.01,0,1802.701172,0.179049,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.5,0,0,100,101,0.01,0.01,1913.949219,0.195438,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.5,0,0,100,101,0.01,0.02,1875.076904,0.195438,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.5,0,0,100,101,0.01,0.03,1616.93396,0.162377,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.5,0,0,100,101,0.01,0.04,1713.197876,0.199824,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.5,0,0,100,101,0.01,0.05,1760.959961,0.199824,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.5,0,0,100,101,0.01,0.06,1739.692261,0.199824,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.5,0,0,100,101,0.01,0.07,1771.508545,0.199824,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.5,0,0,100,101,0.01,0.08,1721.351196,0.199824,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.5,0,0,100,101,0.01,0.09,1754.047241,0.199824,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.5,0,0,100,101,0.01,0.1,1688.671387,0.199824,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.5,0,0,100,101,0.01,0.2,1874.55896,0.223309,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.5,0,0,100,101,0.01,0.3,1894.109741,0.214646,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.5,0,0,100,101,0.01,0.4,1544.345581,0.185223,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.5,0,0,100,101,0.01,0.5,1550.279419,0.182874,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.5,0,0,100,101,0.01,0.6,1316.584229,0.17692,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.5,0,0,100,101,0.01,0.7,941.251343,0.165203,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.5,0,0,100,101,0.01,0.8,785.719788,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.5,0,0,100,101,0.01,0.9,605.892212,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.6,0,0,100,101,0.01,0,1774.693237,0.177759,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.6,0,0,100,101,0.01,0.01,1997.827271,0.169898,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.6,0,0,100,101,0.01,0.02,1942.230957,0.169898,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.6,0,0,100,101,0.01,0.03,1081.258301,0.114403,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.6,0,0,100,101,0.01,0.04,2130.88623,0.203149,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.6,0,0,100,101,0.01,0.05,2224.888428,0.203149,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.6,0,0,100,101,0.01,0.06,2080.185791,0.194632,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.6,0,0,100,101,0.01,0.07,2008.038208,0.194632,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.6,0,0,100,101,0.01,0.08,1983.272339,0.194632,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.6,0,0,100,101,0.01,0.09,1968.944336,0.194632,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.6,0,0,100,101,0.01,0.1,2021.19043,0.194632,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.6,0,0,100,101,0.01,0.2,1601.038818,0.216045,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.6,0,0,100,101,0.01,0.3,1960.456787,0.189332,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.6,0,0,100,101,0.01,0.4,1553.049194,0.18076,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.6,0,0,100,101,0.01,0.5,1562.568726,0.189453,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.6,0,0,100,101,0.01,0.6,1257.571411,0.177393,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.6,0,0,100,101,0.01,0.7,950.583252,0.165203,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.6,0,0,100,101,0.01,0.8,772.581787,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.6,0,0,100,101,0.01,0.9,630.10907,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.7,0,0,100,101,0.01,0,1759.918701,0.184189,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.7,0,0,100,101,0.01,0.01,1947.380981,0.159807,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.7,0,0,100,101,0.01,0.02,2001.68396,0.159807,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.7,0,0,100,101,0.01,0.03,1101.341064,0.106249,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.7,0,0,100,101,0.01,0.04,1938.481445,0.214095,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.7,0,0,100,101,0.01,0.05,1746.203369,0.214095,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.7,0,0,100,101,0.01,0.06,1816.361694,0.214095,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.7,0,0,100,101,0.01,0.07,1731.978882,0.214095,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.7,0,0,100,101,0.01,0.08,1797.516724,0.214095,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.7,0,0,100,101,0.01,0.09,1774.918823,0.214095,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.7,0,0,100,101,0.01,0.1,1850.427246,0.214095,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.7,0,0,100,101,0.01,0.2,1685.800659,0.202737,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.7,0,0,100,101,0.01,0.3,1524.020996,0.224475,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.7,0,0,100,101,0.01,0.4,1628.061035,0.186885,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.7,0,0,100,101,0.01,0.5,1663.873657,0.196546,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.7,0,0,100,101,0.01,0.6,1368.264526,0.176133,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.7,0,0,100,101,0.01,0.7,964.76947,0.165203,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.7,0,0,100,101,0.01,0.8,766.470581,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.7,0,0,100,101,0.01,0.9,642.290527,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.8,0,0,100,101,0.01,0,1863.354248,0.182374,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.8,0,0,100,101,0.01,0.01,1515.181152,0.168169,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.8,0,0,100,101,0.01,0.02,1614.775391,0.168169,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.8,0,0,100,101,0.01,0.03,1182.86377,0.14687,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.8,0,0,100,101,0.01,0.04,1847.61731,0.201615,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.8,0,0,100,101,0.01,0.05,1757.929321,0.201615,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.8,0,0,100,101,0.01,0.06,1837.358154,0.201615,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.8,0,0,100,101,0.01,0.07,1795.388184,0.201615,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.8,0,0,100,101,0.01,0.08,1775.241455,0.201615,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.8,0,0,100,101,0.01,0.09,1805.183838,0.201615,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.8,0,0,100,101,0.01,0.1,1862.770752,0.201615,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.8,0,0,100,101,0.01,0.2,1853.622192,0.20912,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.8,0,0,100,101,0.01,0.3,1732.718994,0.217011,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.8,0,0,100,101,0.01,0.4,1689.263672,0.209832,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.8,0,0,100,101,0.01,0.5,1551.136475,0.186854,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.8,0,0,100,101,0.01,0.6,1420.46875,0.175157,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.8,0,0,100,101,0.01,0.7,926.153259,0.165203,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.8,0,0,100,101,0.01,0.8,787.641846,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.8,0,0,100,101,0.01,0.9,683.290466,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.9,0,0,100,101,0.01,0,1828.84668,0.185993,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.9,0,0,100,101,0.01,0.01,1922.234619,0.150424,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.9,0,0,100,101,0.01,0.02,1938.067139,0.150424,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.9,0,0,100,101,0.01,0.03,1594.995605,0.190691,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.9,0,0,100,101,0.01,0.04,1886.711182,0.249195,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.9,0,0,100,101,0.01,0.05,1934.900635,0.249195,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.9,0,0,100,101,0.01,0.06,1777.887451,0.221739,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.9,0,0,100,101,0.01,0.07,1790.304932,0.221739,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.9,0,0,100,101,0.01,0.08,1713.796387,0.221739,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.9,0,0,100,101,0.01,0.09,1862.769409,0.221739,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.9,0,0,100,101,0.01,0.1,1769.952271,0.221739,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.9,0,0,100,101,0.01,0.2,1653.084473,0.221576,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.9,0,0,100,101,0.01,0.3,1821.880493,0.224643,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.9,0,0,100,101,0.01,0.4,1108.383667,0.181447,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.9,0,0,100,101,0.01,0.5,1432.693359,0.18634,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.9,0,0,100,101,0.01,0.6,1338.069458,0.177063,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.9,0,0,100,101,0.01,0.7,905.32666,0.165203,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.9,0,0,100,101,0.01,0.8,756.236938,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.01,0.9,0,0,100,101,0.01,0.9,604.317688,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0,1,0,0,100,101,0.01,0,1764.565796,0.245439,DiversiTree,,,,,,,,,,,,
gen(100),0,1,0,0,100,101,0.01,0.01,1818.053345,0.245439,DiversiTree,,,,,,,,,,,,
gen(100),0,1,0,0,100,101,0.01,0.02,1743.217163,0.245439,DiversiTree,,,,,,,,,,,,
gen(100),0,1,0,0,100,101,0.01,0.03,1432.88916,0.213094,DiversiTree,,,,,,,,,,,,
gen(100),0,1,0,0,100,101,0.01,0.04,1557.077271,0.210217,DiversiTree,,,,,,,,,,,,
gen(100),0,1,0,0,100,101,0.01,0.05,1602.348145,0.210217,DiversiTree,,,,,,,,,,,,
gen(100),0,1,0,0,100,101,0.01,0.06,1819.622192,0.239584,DiversiTree,,,,,,,,,,,,
gen(100),0,1,0,0,100,101,0.01,0.07,1906.209106,0.239584,DiversiTree,,,,,,,,,,,,
gen(100),0,1,0,0,100,101,0.01,0.08,1827.453979,0.239584,DiversiTree,,,,,,,,,,,,
gen(100),0,1,0,0,100,101,0.01,0.09,2121.4646,0.239584,DiversiTree,,,,,,,,,,,,
gen(100),0,1,0,0,100,101,0.01,0.1,1981.424316,0.239584,DiversiTree,,,,,,,,,,,,
gen(100),0,1,0,0,100,101,0.01,0.2,1621.478882,0.23151,DiversiTree,,,,,,,,,,,,
gen(100),0,1,0,0,100,101,0.01,0.3,1633.101562,0.206268,DiversiTree,,,,,,,,,,,,
gen(100),0,1,0,0,100,101,0.01,0.4,1588.948853,0.214984,DiversiTree,,,,,,,,,,,,
gen(100),0,1,0,0,100,101,0.01,0.5,1594.065308,0.202503,DiversiTree,,,,,,,,,,,,
gen(100),0,1,0,0,100,101,0.01,0.6,1284.318848,0.188163,DiversiTree,,,,,,,,,,,,
gen(100),0,1,0,0,100,101,0.01,0.7,951.627136,0.165203,DiversiTree,,,,,,,,,,,,
gen(100),0,1,0,0,100,101,0.01,0.8,767.611816,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0,1,0,0,100,101,0.01,0.9,606.457336,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0,0,0,100,101,0.01,0,1374.109619,0.122791,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0,0,0,100,101,0.01,0.01,1269.385498,0.148894,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0,0,0,100,101,0.01,0.02,1315.42981,0.148894,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0,0,0,100,101,0.01,0.03,909.516479,0.092707,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0,0,0,100,101,0.01,0.04,1322.88855,0.118993,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0,0,0,100,101,0.01,0.05,1517.694214,0.118993,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0,0,0,100,101,0.01,0.06,1400.204834,0.118993,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0,0,0,100,101,0.01,0.07,1328.149536,0.118993,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0,0,0,100,101,0.01,0.08,1677.49939,0.118993,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0,0,0,100,101,0.01,0.09,1479.369995,0.118993,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0,0,0,100,101,0.01,0.1,1291.207031,0.118993,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0,0,0,100,101,0.01,0.2,1391.146729,0.111972,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0,0,0,100,101,0.01,0.3,1461.224243,0.149447,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0,0,0,100,101,0.01,0.4,1519.852051,0.159621,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0,0,0,100,101,0.01,0.5,1371.074341,0.165539,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0,0,0,100,101,0.01,0.6,1121.019287,0.162066,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0,0,0,100,101,0.01,0.7,1039.955322,0.163831,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0,0,0,100,101,0.01,0.8,813.527893,0.165423,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0,0,0,100,101,0.01,0.9,594.070312,0.162214,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.01,0,0,100,101,0.01,0,1562.76123,0.118842,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.01,0,0,100,101,0.01,0.01,1238.077148,0.150902,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.01,0,0,100,101,0.01,0.02,1281.640747,0.150902,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.01,0,0,100,101,0.01,0.03,916.506775,0.092707,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.01,0,0,100,101,0.01,0.04,1378.947998,0.119378,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.01,0,0,100,101,0.01,0.05,1368.350586,0.119378,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.01,0,0,100,101,0.01,0.06,1384.529053,0.119378,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.01,0,0,100,101,0.01,0.07,1376.632324,0.119378,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.01,0,0,100,101,0.01,0.08,1374.061279,0.119378,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.01,0,0,100,101,0.01,0.09,1367.0177,0.119378,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.01,0,0,100,101,0.01,0.1,1320.825439,0.119378,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.01,0,0,100,101,0.01,0.2,1457.803833,0.114167,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.01,0,0,100,101,0.01,0.3,1549.119995,0.172547,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.01,0,0,100,101,0.01,0.4,1419.473022,0.168053,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.01,0,0,100,101,0.01,0.5,1447.55127,0.166095,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.01,0,0,100,101,0.01,0.6,1262.406982,0.168113,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.01,0,0,100,101,0.01,0.7,1080.959961,0.164477,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.01,0,0,100,101,0.01,0.8,925.407227,0.168,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.01,0,0,100,101,0.01,0.9,574.300354,0.162214,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.02,0,0,100,101,0.01,0,1245.870605,0.134956,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.02,0,0,100,101,0.01,0.01,1214.333252,0.150539,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.02,0,0,100,101,0.01,0.02,1256.805542,0.150539,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.02,0,0,100,101,0.01,0.03,966.260803,0.092379,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.02,0,0,100,101,0.01,0.04,1308.276001,0.119744,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.02,0,0,100,101,0.01,0.05,1275.618286,0.119744,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.02,0,0,100,101,0.01,0.06,1371.995483,0.119744,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.02,0,0,100,101,0.01,0.07,1366.145142,0.119744,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.02,0,0,100,101,0.01,0.08,1409.42627,0.119744,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.02,0,0,100,101,0.01,0.09,1312.293945,0.119744,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.02,0,0,100,101,0.01,0.1,1329.544556,0.119744,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.02,0,0,100,101,0.01,0.2,1262.865967,0.114612,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.02,0,0,100,101,0.01,0.3,1841.992432,0.184494,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.02,0,0,100,101,0.01,0.4,1511.80481,0.16725,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.02,0,0,100,101,0.01,0.5,1321.425659,0.165913,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.02,0,0,100,101,0.01,0.6,1219.970337,0.169788,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.02,0,0,100,101,0.01,0.7,1007.162903,0.163848,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.02,0,0,100,101,0.01,0.8,934.269958,0.168,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.02,0,0,100,101,0.01,0.9,596.315369,0.162214,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.03,0,0,100,101,0.01,0,1351.348145,0.141199,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.03,0,0,100,101,0.01,0.01,1340.823608,0.153996,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.03,0,0,100,101,0.01,0.02,1411.765381,0.153996,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.03,0,0,100,101,0.01,0.03,921.556824,0.093644,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.03,0,0,100,101,0.01,0.04,1314.442871,0.118708,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.03,0,0,100,101,0.01,0.05,1337.627686,0.118708,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.03,0,0,100,101,0.01,0.06,1361.919556,0.118708,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.03,0,0,100,101,0.01,0.07,1306.768921,0.118708,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.03,0,0,100,101,0.01,0.08,1310.590454,0.118708,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.03,0,0,100,101,0.01,0.09,1303.322632,0.118708,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.03,0,0,100,101,0.01,0.1,1337.188721,0.118708,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.03,0,0,100,101,0.01,0.2,1203.046021,0.116884,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.03,0,0,100,101,0.01,0.3,1646.954102,0.185652,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.03,0,0,100,101,0.01,0.4,1448.785156,0.165979,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.03,0,0,100,101,0.01,0.5,1472.140259,0.173149,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.03,0,0,100,101,0.01,0.6,1331.458862,0.178757,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.03,0,0,100,101,0.01,0.7,971.991211,0.163848,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.03,0,0,100,101,0.01,0.8,836.381714,0.168,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.03,0,0,100,101,0.01,0.9,611.305847,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.04,0,0,100,101,0.01,0,1320.535278,0.137706,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.04,0,0,100,101,0.01,0.01,1264.259521,0.151732,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.04,0,0,100,101,0.01,0.02,1268.772827,0.151732,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.04,0,0,100,101,0.01,0.03,931.475403,0.093644,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.04,0,0,100,101,0.01,0.04,1355.569824,0.118446,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.04,0,0,100,101,0.01,0.05,1303.306519,0.118446,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.04,0,0,100,101,0.01,0.06,1312.776611,0.118446,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.04,0,0,100,101,0.01,0.07,1304.095947,0.118446,DiversiTree,,,,,,,,,,,,
gen(100),0.02,0.04,0,0,100,101,0.01,0.08,1272.112183,0.118446,DiversiTree,,,,,,,,,,,,
